class,"(0, 0)","(0, 1)","(0, 2)","(0, 3)","(0, 4)","(1, 0)","(1, 1)","(1, 2)","(1, 3)","(1, 4)","(2, 0)","(2, 1)","(2, 2)","(2, 3)","(2, 4)","(3, 0)","(3, 1)","(3, 2)","(3, 3)","(3, 4)","(4, 0)","(4, 1)","(4, 2)","(4, 3)","(4, 4)"
n01531178_10609,0.407471656799316,0.281717300415039,0.089176177978516,0.033475875854492,0.1358642578125,0.302641868591309,0.089666366577149,0.004653930664063,0.004100799560547,0.035341262817383,0.201614379882812,0.010923385620117,0.001123428344727,0.002670288085938,0.017034530639649,0.117420196533203,0.014383316040039,0.001678466796875,0.00343132019043,0.043256759643555,0.269754409790039,0.253740310668945,0.035762786865234,0.01823616027832,0.244093894958496
n01531178_10630,1.20414161682129,0.544956207275391,0.31977653503418,0.639719009399414,1.46141338348389,0.632362365722656,0.023941040039063,0.027275085449219,0.058597564697266,0.413129806518555,0.233760833740234,0.019556045532227,0.002254486083984,0.006208419799805,0.241724014282227,0.594690322875977,0.129295349121094,0.012414932250977,0.069061279296875,0.337078094482422,1.41894149780273,0.554594993591309,0.247068405151367,0.399734497070312,1.18952465057373
n01531178_10633,0.614589691162109,0.282450675964356,0.616724967956543,0.971234321594238,1.44843006134033,0.05790901184082,0.013057708740234,0.044090270996094,0.101160049438477,0.414974212646484,0.002275466918945,0.000314712524414,0.00048828125,0.027303695678711,0.211713790893555,0.005977630615234,0.002885818481445,0.001092910766602,0.007595062255859,0.189395904541016,0.163186073303223,0.022270202636719,0.009712219238281,0.059622764587402,0.287704467773437
n01531178_10634,1.55850124359131,1.03939437866211,1.40528583526611,2.92107582092285,2.6739444732666,0.160367965698242,0.207483291625977,0.227825164794922,3.33829784393311,4.2010498046875,0.093324661254883,0.390120506286621,0.081146240234375,1.85079193115234,3.80928421020508,0.079769134521484,0.136005401611328,0.899109840393066,2.44272041320801,3.52628993988037,0.917303085327148,0.508067131042481,1.75454139709473,2.28488063812256,2.94076824188232
n01531178_10679,0.057439804077149,0.015397071838379,0.081607818603516,0.394014358520508,0.700573921203613,0.000438690185547,0.000307083129883,0.001066207885742,0.018918991088867,0.221238136291504,5.7220458984375E-05,4.1961669921875E-05,0.000112533569336,0.001384735107422,0.019319534301758,0.000335693359375,0.000339508056641,0.000209808349609,0.001091003417969,0.009548187255859,0.004550933837891,0.005489349365234,0.002534866333008,0.010738372802734,0.148417472839356
n01531178_10690,0.05058479309082,0.083140373229981,0.014467239379883,0.002021789550781,0.006313323974609,0.029008865356445,0.007734298706055,0.000215530395508,0.000267028808594,0.000476837158203,0.02018928527832,0.000926971435547,4.57763671875E-05,3.0517578125E-05,8.7738037109375E-05,0.043212890625,0.003351211547852,8.392333984375E-05,8.392333984375E-05,0.000373840332031,0.088602066040039,0.023030281066895,0.005931854248047,0.004007339477539,0.007015228271484
n01531178_10738,0.120395660400391,0.07474422454834,0.035896301269531,0.05178165435791,0.209695816040039,0.031835556030274,0.002904891967773,0.002555847167969,0.007568359375,0.097360610961914,0.010997772216797,0.000936508178711,0.000116348266602,0.000909805297852,0.018760681152344,0.017356872558594,0.00078010559082,0.000225067138672,0.001832962036133,0.008600234985352,0.056297302246094,0.006492614746094,0.00370979309082,0.003549575805664,0.013995170593262
n01531178_10742,3.00409412384033,3.10491800308228,3.04685974121094,3.35314226150513,3.7084641456604,1.60103893280029,1.38717651367188,1.75327682495117,2.67046403884888,3.25462961196899,0.743438720703125,0.145952224731445,1.00210475921631,2.07365989685059,2.90401315689087,0.383825302124023,0.067434310913086,1.05632781982422,2.07027530670166,2.96825647354126,0.82383918762207,0.478963851928711,1.48727130889893,2.4652624130249,3.47479009628296
n01531178_10755,0.002582550048828,2.288818359375E-05,1.71661376953125E-05,6.103515625E-05,0.002588272094727,0.000186920166016,3.814697265625E-06,0,9.5367431640625E-06,0.001928329467773,0.001445770263672,5.53131103515625E-05,2.288818359375E-05,0.000272750854492,0.012605667114258,0.016260147094727,0.00853157043457,0.008094787597656,0.014745712280274,0.067354202270508,0.09453010559082,0.090011596679688,0.449504852294922,0.284231185913086,0.160017013549805
n01531178_10798,1.0236234664917,0.149484634399414,0.028620719909668,0.015194892883301,0.064099311828613,0.393465995788574,0.495377540588379,0.056065559387207,0.034626960754395,0.010740280151367,1.0085506439209,0.261256217956543,0.140627861022949,0.016687393188477,0.026313781738281,1.58414554595947,0.387200355529785,0.06334400177002,0.101822853088379,0.255056381225586,1.81892204284668,1.66120719909668,1.32064819335938,1.00893783569336,1.86238241195679
n01531178_108,0.47369384765625,0.318368911743164,0.290668487548828,0.527496337890625,1.00224113464355,0.505317687988281,0.171010971069336,0.049299240112305,0.092863082885742,0.492761611938477,0.561941146850586,0.028743743896484,0.00788688659668,0.053333282470703,0.268356323242187,0.164112091064453,0.019327163696289,0.008262634277344,0.046218872070313,0.205120086669922,0.198825836181641,0.103199005126953,0.160654067993164,0.194580078125,0.522943496704102
n01531178_10828,3.88015270233154,2.32186317443848,1.40945243835449,3.00484657287598,4.36052846908569,2.41121387481689,0.242839813232422,0.034294128417969,1.34599685668945,3.23314619064331,2.92294883728027,1.65418529510498,0.246246337890625,1.33643817901611,2.17836284637451,3.57042789459229,1.96081256866455,1.71713161468506,1.85469913482666,1.92806625366211,4.90064001083374,4.04351758956909,2.03108596801758,2.17866992950439,3.67115545272827
n01531178_10838,1.41270351409912,0.596095085144043,2.56704711914062,3.41774702072144,3.5885157585144,0.431475639343262,0.073579788208008,0.455203056335449,2.35969352722168,3.02226972579956,0.97492504119873,0.688061714172363,0.670168876647949,2.48984050750732,3.31661319732666,2.76759004592895,1.8483362197876,2.70225715637207,3.04306554794312,4.34787893295288,3.82653427124023,2.78491258621216,3.26251173019409,3.29695320129395,3.8624324798584
n01531178_10849,0.085692405700684,0.013727188110352,0.005790710449219,0.026997566223145,0.165356636047363,0.000455856323242,3.0517578125E-05,0.000644683837891,0.003355026245117,0.122921943664551,0.000228881835938,3.0517578125E-05,0.002138137817383,0.012935638427734,0.2779541015625,0.001720428466797,0.002878189086914,0.020158767700195,0.143742561340332,0.453777313232422,0.104087829589844,0.079851150512695,0.185768127441406,0.20811653137207,0.80461597442627
n01531178_10855,0.571726799011231,0.33513069152832,0.864537239074707,1.29807281494141,1.45873832702637,0.223477363586426,0.190763473510742,0.528179168701172,0.926102638244629,1.35522651672363,1.01595497131348,0.14225959777832,0.527464866638184,0.989365577697754,0.663665771484375,1.12361812591553,0.503140449523926,0.617746353149414,1.25543785095215,0.643959045410156,0.654369354248047,0.431882858276367,0.26165771484375,0.521848678588867,0.906872749328613
n01531178_10860,2.63070583343506,0.967634201049805,0.430820465087891,0.19636344909668,0.364214897155762,0.968042373657227,0.650609970092773,0.051534652709961,0.019350051879883,0.327238082885742,1.03909111022949,0.513023376464844,0.06257438659668,0.008926391601563,0.219249725341797,1.16577434539795,0.71630859375,0.140949249267578,0.033563613891602,0.335243225097656,1.70555114746094,0.837802886962891,0.438142776489258,0.242271423339844,1.05982780456543
n01531178_10874,0.350147247314453,0.091035842895508,0.023757934570313,0.369403839111328,0.948036193847656,0.277620315551758,0.014705657958984,0.006572723388672,0.020370483398438,0.204437255859375,0.231983184814453,0.053277969360352,0.004230499267578,0.003425598144531,0.148530960083008,0.501075744628906,0.573158264160156,0.091302871704102,0.083415985107422,0.274042129516602,0.825094223022461,0.878387451171875,0.962900161743164,0.337196350097656,0.389148712158203
n01531178_10882,7.62939453125E-06,1.9073486328125E-06,1.9073486328125E-06,1.71661376953125E-05,8.20159912109375E-05,0,0,0,3.814697265625E-06,2.47955322265625E-05,1.9073486328125E-06,0,1.9073486328125E-06,3.814697265625E-06,4.38690185546875E-05,1.52587890625E-05,5.7220458984375E-06,5.7220458984375E-06,1.9073486328125E-05,7.82012939453125E-05,0.000253677368164,3.4332275390625E-05,5.14984130859375E-05,0.000127792358398,0.000242233276367
n01531178_1090,0.71181583404541,0.229384422302246,0.614337921142578,3.88601112365723,5.74994516372681,0.026853561401367,0.028383255004883,0.041801452636719,0.584710121154785,4.95583248138428,0.050966262817383,0.110219955444336,0.157790184020996,0.159818649291992,3.6833610534668,0.027984619140625,0.239289283752441,0.809868812561035,0.834953308105469,3.47389316558838,0.295165061950684,0.117623329162598,1.11791229248047,3.14148139953613,6.40277242660522
n01531178_10905,1.97743082046509,0.565765380859375,0.198863029479981,0.383830070495606,0.927314758300781,1.55125904083252,0.064839363098145,0.014107704162598,0.055421829223633,0.230374336242676,1.58072090148926,0.03514289855957,0.001611709594727,0.000452041625977,0.021530151367188,1.67549228668213,0.192891120910645,0.005249977111816,0.007948875427246,0.058442115783692,2.81051111221313,1.36711978912354,0.562906265258789,0.317420959472656,1.08829212188721
n01531178_10919,2.11812305450439,1.56822395324707,0.89238166809082,0.241998672485352,0.482186317443848,1.58412170410156,0.841473579406738,0.353921890258789,0.097381591796875,0.375007629394531,0.986761093139648,0.535252571105957,0.135068893432617,0.161994934082031,0.266483306884766,0.97380256652832,0.798434257507324,0.040639877319336,0.051631927490234,0.290794372558594,1.61982440948486,0.787288665771484,0.096566200256348,0.015851974487305,0.34376335144043
n01531178_10920,0.005619049072266,0.005491256713867,0.013643264770508,0.090564727783203,0.142858505249023,0.000110626220703,6.866455078125E-05,0.001190185546875,0.019392013549805,0.043100357055664,7.62939453125E-06,9.5367431640625E-06,0.00090217590332,0.028398513793945,0.175876617431641,0.000749588012695,0.000864028930664,0.027442932128906,0.053316116333008,0.151124954223633,0.02372932434082,0.045402526855469,0.215854644775391,0.36119270324707,0.383942604064941
n01531178_10923,2.3835391998291,1.14895820617676,0.204451560974121,0.330824851989746,2.15467643737793,2.15950679779053,0.140968322753906,0.021312713623047,0.195781707763672,0.53162956237793,0.151846885681152,0.026459693908692,0.006082534790039,0.152308464050293,0.267239570617676,0.36046314239502,0.013156890869141,0.023109436035156,0.094832420349121,0.370080947875977,1.59895133972168,0.449539184570313,0.209657669067383,0.448861122131348,2.46589756011963
n01531178_10937,0.226482391357422,0.113864898681641,0.12151050567627,0.207042694091797,0.781161308288574,0.016839981079102,0.020794868469238,0.015657424926758,0.030825614929199,0.101763725280762,0.009889602661133,0.0040283203125,0.004188537597656,0.006219863891602,0.013675689697266,0.003406524658203,0.000335693359375,0.000396728515625,0.002130508422852,0.004121780395508,0.002166748046875,0.000160217285156,0.000211715698242,0.004850387573242,0.007133483886719
n01531178_10962,0.037301063537598,0.011054992675781,0.005931854248047,0.013967514038086,0.071368217468262,0.004436492919922,0.000419616699219,0.00016975402832,0.001296997070313,0.016424179077149,0.001007080078125,2.09808349609375E-05,4.38690185546875E-05,0.000720977783203,0.010677337646484,0.00212287902832,4.1961669921875E-05,0.000249862670898,0.001863479614258,0.037575721740723,0.011405944824219,0.004125595092773,0.00352668762207,0.023792266845703,0.235599517822266
n01531178_11006,2.00061321258545,1.30862712860107,0.791385650634766,1.36512565612793,2.91526889801025,1.36139869689941,0.17120361328125,0.257052421569824,0.676456451416016,1.57279014587402,0.12583065032959,0.017585754394531,0.038965225219727,2.27502727508545,1.46217727661133,0.279629707336426,0.068517684936524,1.12053394317627,1.28015041351318,1.85076332092285,1.74123859405518,0.975350379943848,0.377738952636719,2.15661525726318,2.72308826446533
n01531178_11023,0.107578277587891,0.043022155761719,0.057514190673828,0.038705825805664,0.05010986328125,0.468394279479981,0.369717597961426,0.030145645141602,0.0316162109375,0.087306976318359,0.176224708557129,0.206151008605957,0.271734237670898,0.233234405517578,0.381041526794434,0.524957656860352,0.366212844848633,0.817078590393066,0.91553783416748,1.26253700256348,0.389479637145996,0.607029914855957,0.839959144592285,1.00923252105713,1.0871410369873
n01531178_11071,0.015777587890625,0.001569747924805,0.000583648681641,0.001003265380859,0.007534027099609,0.000946044921875,9.1552734375E-05,0.000150680541992,0.001235961914063,0.011457443237305,0.002986907958984,0.000324249267578,0.002593994140625,0.006101608276367,0.019163131713867,0.030996322631836,0.014057159423828,0.012245178222656,0.018825531005859,0.038764953613281,0.082399368286133,0.045795440673828,0.066726684570313,0.097429275512695,0.22911548614502
n01531178_11081,0.108835220336914,0.050652503967285,0.065505981445313,0.987600326538086,2.40175724029541,0.040010452270508,0.014091491699219,0.031791687011719,0.787981033325195,2.21200942993164,0.124381065368652,0.071470260620117,0.152729034423828,1.50383567810059,2.65041446685791,2.49960708618164,1.20465469360352,1.53750801086426,2.71794176101685,3.13825559616089,3.94649791717529,3.89751529693604,3.3007550239563,3.10197973251343,3.1713171005249
