class,"(1, 1)","(3, 1)","(5, 1)","(7, 1)","(9, 1)","(1, 3)","(3, 3)","(5, 3)","(7, 3)","(9, 3)","(1, 5)","(3, 5)","(5, 5)","(7, 5)","(9, 5)","(1, 7)","(3, 7)","(5, 7)","(7, 7)","(9, 7)","(1, 9)","(3, 9)","(5, 9)","(7, 9)","(9, 9)"
n01531178_8682,3.147879123687744,2.2337422370910645,3.8316030502319336,3.4117207527160645,4.100015640258789,1.3060426712036133,1.0784425735473633,0.16350555419921875,3.614406108856201,4.260724067687988,1.956343173980713,1.5923748016357422,0.4190177917480469,4.232717990875244,4.616100311279297,3.8601489067077637,2.4985384941101074,3.597602367401123,4.614588737487793,4.896283149719238,4.792522430419922,4.775880813598633,4.892827987670898,5.012546539306641,4.9311323165893555
n01531178_8683,4.958576679229736,5.02439022064209,5.4835205078125,6.546808242797852,5.886948585510254,4.220528602600098,3.9930176734924316,4.4610371589660645,4.860314846038818,6.134100914001465,4.2035441398620605,3.3123884201049805,2.0814056396484375,3.438143253326416,5.150284767150879,3.2152867317199707,0.0655059814453125,0.103515625,1.4287643432617188,4.537801742553711,2.9927239418029785,0.5531864166259766,0.26529502868652344,3.224958896636963,4.369476795196533
n01531178_8701,7.594322681427002,6.789740085601807,7.0722126960754395,7.224976539611816,6.217782974243164,1.4618806838989258,2.1696667671203613,4.515227317810059,5.25325345993042,6.0547590255737305,0.21396350860595703,2.438300609588623,3.4663100242614746,5.378485679626465,4.162961483001709,2.5430426597595215,2.0815157890319824,3.0952038764953613,5.572923183441162,6.046236038208008,5.5516510009765625,5.319653511047363,5.5596208572387695,6.613106727600098,7.428990364074707
n01531178_8720,6.333451271057129,6.324496746063232,4.19379186630249,4.075713634490967,5.311363220214844,6.743319511413574,4.950698375701904,4.036808490753174,4.402709007263184,5.831089019775391,6.621079444885254,7.905949592590332,6.973135948181152,5.999913692474365,6.640956878662109,7.759259223937988,7.287895679473877,7.3055596351623535,7.295717239379883,7.495044708251953,8.138364791870117,8.207769393920898,8.37614917755127,7.959043025970459,8.015646934509277
n01531178_8769,3.8797364234924316,2.8573837280273438,2.4491443634033203,4.309962749481201,6.5992631912231445,1.386673927307129,0.045074462890625,1.229405403137207,2.550053596496582,5.783146858215332,1.7741994857788086,2.1276845932006836,2.3292970657348633,2.9646778106689453,4.964646339416504,3.9723048210144043,6.685336589813232,4.835043430328369,5.794443607330322,6.2964677810668945,5.118865489959717,4.944551944732666,5.499964237213135,5.993102550506592,6.000001430511475
n01531178_877,4.118999481201172,4.743175506591797,5.60672664642334,5.849240779876709,5.800382137298584,0.010190963745117188,2.687450408935547,0.5426034927368164,4.42637825012207,6.216390609741211,0.16826820373535156,2.8854990005493164,0.9790258407592773,0.7794742584228516,3.517533302307129,4.199099063873291,3.86517333984375,4.009453773498535,5.163524627685547,3.881863594055176,4.356561660766602,4.573597431182861,4.981464862823486,6.03994607925415,5.6732001304626465
n01531178_8777,4.234189510345459,4.330550670623779,4.0325727462768555,2.846632957458496,4.214915752410889,3.3956642150878906,2.030583381652832,0.05175495147705078,0.8974838256835938,4.549953937530518,1.883427619934082,0.29372501373291016,0.013576507568359375,0.17107391357421875,4.647160053253174,2.2987446784973145,0.09833431243896484,0.44788455963134766,1.0589284896850586,2.7442235946655273,3.1458005905151367,1.3276443481445312,3.9373631477355957,3.6359691619873047,5.289936065673828
n01531178_8810,4.77386999130249,4.800674915313721,4.832179546356201,4.645986557006836,4.3665947914123535,2.2549076080322266,0.98095703125,2.911609649658203,4.991664409637451,4.3643269538879395,0.46671390533447266,0.10474300384521484,0.46324729919433594,4.26224946975708,4.735693454742432,2.084493637084961,1.2961254119873047,2.9598474502563477,5.046393394470215,4.924092769622803,4.518741130828857,4.555189609527588,4.922165393829346,5.089316368103027,4.873908042907715
n01531178_8816,4.891838073730469,3.0247879028320312,2.218454360961914,5.5558013916015625,2.8802008628845215,4.722666263580322,0.3210134506225586,0.032901763916015625,3.7381296157836914,6.305680274963379,3.898749351501465,0.39726734161376953,0.05879497528076172,3.6290488243103027,5.914228916168213,0.7831439971923828,0.3938722610473633,3.598818778991699,4.726156711578369,5.471567153930664,4.163905620574951,4.625229358673096,4.9779534339904785,5.121575832366943,5.745493412017822
n01531178_8821,0.5746097564697266,4.076875686645508,8.532090187072754,7.060138702392578,6.458548545837402,1.6272659301757812,5.356292724609375,7.766097068786621,5.44634485244751,7.30299186706543,4.654891014099121,7.0945868492126465,4.150568008422852,2.2458152770996094,6.174993991851807,5.1924004554748535,5.940764427185059,6.7675886154174805,6.5378522872924805,6.6533331871032715,4.8416643142700195,5.279473304748535,6.258993148803711,5.668875694274902,5.926000118255615
